path,filename,crs,width,height,nodata,sampled_finite_count,sampled_min,sampled_p01,sampled_median,sampled_p99,sampled_max,param
/Users/mngomes/Documents/GitHub/GRIDF/IDF_Parameters_Raw_Data/IMERG/RASTER/IDF_k.tif,IDF_k.tif,EPSG:4326,452,391,,69860,30.430524826049805,859.581010131836,2757.8466796875,36319.89441406264,1179398.625,K
/Users/mngomes/Documents/GitHub/GRIDF/IDF_Parameters_Raw_Data/IMERG/RASTER/IDF_a.tif,IDF_a.tif,EPSG:4326,452,391,,69860,0.09208109974861145,0.12790115043520928,0.18413275480270386,0.28090986818075203,0.47242259979248047,a
/Users/mngomes/Documents/GitHub/GRIDF/IDF_Parameters_Raw_Data/IMERG/RASTER/IDF_b.tif,IDF_b.tif,EPSG:4326,452,391,,69860,3.649382185333394e-11,2.7637784743309024,24.522652626037598,147.71114059448243,680.5477294921875,b
/Users/mngomes/Documents/GitHub/GRIDF/IDF_Parameters_Raw_Data/IMERG/RASTER/IDF_c.tif,IDF_c.tif,EPSG:4326,452,391,,69896,0.27526432275772095,0.7683672457933426,0.9149018228054047,1.2608601093292242,1.6949577331542969,c
