reference_key,return_period_yr,duration_min,n,median_bias_pct,mean_bias_pct,std_bias_pct,q01_bias_pct,q05_bias_pct,q25_bias_pct,q75_bias_pct,q95_bias_pct,q99_bias_pct,min_bias_pct,max_bias_pct
standard,2,15,512,4.322944078454119,8.259020051460615,30.264464193229504,-46.466478111609504,-35.67610199568912,-9.80067162955773,22.188590688518996,59.9362226548811,109.70660717024121,-85.85078671368167,187.86975809052635
standard,2,20,512,4.346261619653974,8.25578898330717,27.84004695496725,-44.17947246157108,-31.222360947633764,-7.165705620584922,20.88892787148664,58.428563226671294,110.35282823945494,-85.63462799533619,164.16196726299202
standard,2,25,512,4.538658667883157,8.421914353898021,26.588986860260317,-42.71487526656903,-28.604405832394644,-6.867298853947642,19.437872208259172,54.33475590000393,108.27220884818504,-85.50122095281068,148.3840160170224
standard,2,30,512,4.538056885917267,8.636627156713265,25.951873550711948,-41.17505789872726,-26.16647478468317,-6.194712751832499,19.38417742883213,53.30447302023235,102.36014352289934,-85.41886867343841,136.92223810756994
standard,2,60,512,5.043002447265314,9.553434919936723,25.778784200002654,-35.91263650913344,-24.21613334536274,-5.848234400499007,20.911433031023346,60.57708752692311,100.62739144714556,-85.34829306112839,124.05579738516109
standard,2,120,512,5.697766551215389,9.403945258431609,26.807051346328652,-36.37838351303762,-26.319440777542802,-8.13719909956766,22.079743871417534,58.41685912247609,88.11597446539699,-85.62952644821847,133.03492908997853
standard,2,180,512,4.228163173201474,8.44543471137198,27.333365753019997,-37.03596740131104,-28.950446993085887,-9.958597501333532,21.777827169630633,58.88751353898625,86.02458612468385,-85.91217278435184,176.5216493553341
standard,2,240,512,3.8068359351460925,7.392343390271254,27.80338506196943,-38.70082008831204,-30.75617579042109,-10.941401385522925,22.479210659624947,57.49548078649104,82.57203310836341,-86.14794096911422,216.03483542011585
standard,2,360,512,1.117637765351476,5.52162192184622,29.05970969604328,-41.32375932353905,-31.536427771184766,-13.145637217131439,22.069052943852817,52.787251966743526,80.37755570262638,-86.51327068827966,286.42343420173626
standard,2,480,512,0.11946886526669766,4.0383447844787606,30.733415600006683,-44.90355855889431,-34.29122714443834,-15.03516034498178,20.86586144977772,51.297657245453614,74.20545481476223,-86.78753104745311,348.76698954393237
standard,2,720,512,-2.6645836449776343,1.9218203371234954,34.69436527665779,-50.29600099216617,-39.3228221436006,-18.18671473073435,17.845212869095143,50.36173160926349,94.83949422481557,-87.18526564906044,457.9837879363057
standard,2,1440,512,-7.076227479319872,-1.1996444169771312,46.73995393496388,-59.100690792777584,-46.79532085552382,-25.50279151142137,13.587629146186737,52.60566611531521,122.69868259609338,-87.87259485229069,719.9633100273425
standard,2,2880,512,-12.369034369039092,-3.0304627339694212,66.3425366800609,-67.26958854976189,-56.70521220598721,-32.05582703497934,11.193624645185688,59.73346190439743,157.8005674782675,-88.5468978349032,1115.9354186274984
standard,2,10080,512,-20.947570137361577,-1.5485540030190155,128.52334494857377,-80.71920449193699,-73.00387525675278,-47.89908340138289,12.094463728175073,103.05634862666129,317.4704408249358,-89.69580809114024,2403.6419549503917
standard,5,5,512,1.6195609416515442,10.85812923310642,45.76946360519151,-60.15763657347934,-46.32123230506593,-18.48847598768891,31.72255502236469,92.52330897524826,143.69567385148608,-86.86542774206492,324.1938628300141
standard,5,10,512,3.993631815302426,8.804572540437746,34.5572471401837,-53.03813306772235,-38.799848599618194,-12.582183850647304,26.483028106392535,64.73479191635144,118.1451709119095,-86.23487830810028,227.50504146579794
standard,5,15,512,5.3531791380846645,8.353377132821846,29.81378855673261,-47.4003137836293,-34.692856402000714,-9.160306574135895,22.32052859071534,58.84085489381312,102.7252734027869,-85.87614301122093,186.43162462695187
standard,5,20,512,4.036292312178997,8.385514229108232,27.514795904069626,-46.627458929051976,-30.03531035145252,-7.518937252961679,21.48432403895662,55.55858913896335,102.96760103362833,-85.66037166316009,162.84227266414115
standard,5,25,512,4.465256767927187,8.577266221292852,26.369574085432102,-44.14671505066314,-28.27128434653697,-6.866520161764269,20.342456611737337,55.76033614974424,99.5538024754189,-85.52720369460963,147.14314456313818
standard,5,30,512,5.07395431315892,8.811120891150974,25.818682702608793,-41.5215350901544,-24.374461455954457,-6.542492655716337,19.332237666155653,57.377683137329896,99.4554095058087,-85.44499899580292,135.73862715396533
standard,5,60,512,6.371220734741081,9.778130806583427,25.887151877460425,-36.655030166883414,-22.1981555815936,-6.352308657580204,20.36505853849183,60.9492356106679,93.56730047190095,-85.37454985951585,116.18885334096832
standard,5,120,512,5.94215124756697,9.631818473261372,26.933544976316252,-36.822642132658856,-27.14560391675565,-8.85890245098472,22.168114615898155,59.519178173479176,90.46273552533269,-85.65527925834196,129.0733185421334
standard,5,180,512,4.7261381047553686,8.65296442219924,27.370080370089163,-35.50597488585257,-29.185064903752764,-9.402868375706579,24.30029296319069,57.62063260885629,85.22797119611214,-85.93741907411604,171.82076143663656
standard,5,240,512,3.1682774659150743,7.577183685707792,27.738704118069496,-38.291245063232964,-30.9065241282508,-10.484698904454142,22.86968750819278,56.40597944624002,86.25900060256694,-86.1727647471725,210.66222049764042
standard,5,360,512,1.4207367348422215,5.665541155104192,28.812071288656288,-41.29909838833308,-31.472262072785192,-13.33763561365497,21.659011806976167,50.13518335208554,82.22382623654698,-86.5374397720541,279.8542080396056
standard,5,480,512,0.3979779466639003,4.1485633768221515,30.34078067315573,-45.435158529980676,-33.66018352880531,-14.835508744941421,20.99062488867238,49.643032681538415,76.55613748240982,-86.81120863907674,341.13791845899004
standard,5,720,512,-2.1360922158716393,1.9801917429928984,34.09951524592599,-51.109248374167294,-36.85995135408134,-18.097142397812988,18.458068443269028,46.681923704998624,87.78071673735734,-87.20823047477293,448.4980234268939
standard,5,1440,512,-6.399471417450167,-1.2366448712081137,45.836875807862235,-60.011549861443704,-45.87621063585537,-24.283396736146916,14.300390179054261,51.263942539096384,123.56050225028811,-87.89432793999542,706.0238748081869
standard,5,2880,512,-11.939889927086131,-3.167699552323956,65.1255440730579,-67.59563298830169,-56.42290930781391,-31.038889518233663,10.678862004085616,59.11789472203075,171.33300708626712,-88.56742252842288,1095.2644290949668
standard,5,10080,512,-20.68485347354199,-1.8834784802646283,126.38619616172251,-79.56739549472755,-72.79323686914017,-46.78177478221395,10.544824300905406,98.99874821166138,317.92578713288975,-89.71427386380589,2361.0798617247474
standard,10,5,512,1.8327241421160303,10.974277715192791,45.58246649267841,-63.83869891641126,-46.14264104764793,-18.095215958789026,32.24866985872016,94.51738315088147,146.73654925247914,-86.88323743677326,322.5897890113532
standard,10,10,512,4.57470392272201,8.983743156085328,34.60157958028892,-53.784125137926644,-39.342329230828405,-12.967421711308292,27.287508291031745,68.8191360328199,112.97386374689795,-86.25354299014256,226.26659294372388
standard,10,15,512,5.268678463764883,8.571494811884826,30.03563383288686,-48.57952128180042,-35.2536499499642,-9.484073200027499,23.366973055285726,59.21069337710681,102.09847807264512,-85.89529411687816,185.34849375175418
standard,10,20,512,4.435165155691842,8.630512482006305,27.8752818597055,-46.63625513419717,-30.002197779620925,-7.685210325665917,21.787993835441252,54.633590132755316,98.30730537771642,-85.67981534186502,161.8483440740266
standard,10,25,512,4.637575983545784,8.841775365324938,26.835133600886373,-44.781699035818356,-29.422413597912282,-7.399686742943174,20.81026177470661,55.64431867056195,94.05757037081489,-85.54682794111824,146.20858166067086
standard,10,30,512,5.218965053875481,9.090193194422358,26.362169151382894,-42.18400935655948,-26.494601765132828,-6.763718846912937,20.495924408305456,56.77884860812935,91.81721602302183,-85.46473470696836,134.8471900234469
standard,10,60,512,5.942692592591417,10.094774600575338,26.605962269606685,-37.2105733382185,-23.662882390088328,-6.497243646245932,23.08724956137247,64.48422787412407,90.41976627082663,-85.39438109549819,110.42177845968996
standard,10,120,512,5.928907939311076,9.948342037605391,27.624069891378344,-37.39164322293031,-28.15848153540465,-8.81839637286216,24.742606036596296,60.74298690676096,90.64732882747826,-85.67472984204338,126.12128098251905
standard,10,180,512,5.04006789788689,8.951515325378292,27.967819353903746,-36.52959262764603,-28.479653022181804,-10.061854037686874,24.2377862202095,59.36161256479065,88.48849136933917,-85.95648709309549,168.31784323406848
standard,10,240,512,3.448461723426796,7.856352893187243,28.24042417294534,-37.88352274806779,-30.725460749409855,-10.877794725827872,23.771153015832372,55.33839995131916,90.51384646255867,-86.19151365148983,206.6587575491891
standard,10,360,512,1.6329112632148497,5.910299017640678,29.139739288015264,-41.82527949633935,-31.1257703075959,-13.039152727641419,21.777223943292498,49.73378665590454,84.0185886564852,-86.55569419884044,274.959077098792
standard,10,480,512,-0.2610445305587692,4.365285601972832,30.524450333670945,-46.2691417539491,-33.463006550235164,-14.944272672160483,20.77191472113175,48.64983634458248,81.85615598202337,-86.82909185164714,335.4530324471715
standard,10,720,512,-1.8501019918213073,2.1541897886150974,34.07107848870922,-51.772172926039715,-36.33688872093873,-17.846889402093783,18.150570007769048,46.255100846509094,89.30500512092233,-87.22557534947076,441.42960194142705
standard,10,1440,512,-5.7883357721014335,-1.1400324260449666,45.474314363620834,-60.599082654096506,-45.9731793834221,-24.243316803766728,14.329588695365134,51.6407024787984,127.5370639087405,-87.91074250754997,695.6367517354402
standard,10,2880,512,-11.91077180025103,-3.1506643569561374,64.45555966386785,-68.38460885926963,-55.33383638483043,-30.899073276881094,10.78238984305149,57.29573113628049,168.87403004808746,-89.16882953234341,1079.8612144787244
standard,10,10080,512,-20.69613802343843,-2.0180723631274287,124.96724086151957,-79.48391323676539,-72.62141890343433,-45.94970038870557,11.250448243251263,97.32842400203414,316.7822917434429,-91.57302515527945,2329.3642510405393
standard,25,5,512,3.155964761940101,11.318014932203877,45.86866280602696,-64.68493924550624,-47.443723350899155,-18.948230406632078,33.25785903739446,94.95508875172995,147.96074622443447,-86.90674351640997,320.47862415342115
standard,25,10,512,5.17599944139598,9.410307584258575,35.32158459166286,-54.657341466692365,-39.6935972932891,-14.125611222355246,27.567955588604338,66.47306168864803,114.13193688236223,-86.27817752260735,224.63663740941848
standard,25,15,512,5.695146212010249,9.0498798370828,31.072331994536416,-48.809154887765416,-35.71451920501877,-10.601416405505159,25.12932005115316,61.67607872399563,100.38053326611222,-85.92057065429682,183.92295596561428
standard,25,20,512,5.010748121216283,9.144882033457879,29.141836002447015,-46.962154573530775,-32.26057472235104,-8.556927749749956,24.301975484641474,57.60200218163817,93.43276105944207,-85.70547803106626,160.54020782347953
standard,25,25,512,4.908067562251771,9.382330782299045,28.26384055335678,-45.707117479626355,-30.156365987337722,-7.983208233801294,23.379306476042878,58.75226387912414,95.46963468750185,-85.57272895226954,144.97857819433216
standard,25,30,512,4.747704220366127,9.650297081169166,27.903376173019886,-43.42531409094566,-26.969699923678263,-8.169708162259315,22.560282530271156,61.46049782658134,97.47370899324461,-85.49078283445955,133.67394554983687
standard,25,60,512,5.9847058053057784,10.704667560056528,28.358131425773646,-37.654858391565256,-25.4443269877491,-7.920133783311716,25.36758600242257,66.98081677502566,97.89366476994792,-86.65255144167293,109.97869747900582
standard,25,120,512,5.520303361255186,10.555208790871225,29.291957149534955,-38.13555961971798,-28.8327646156049,-9.391039304589185,27.27982027075716,65.30355297488879,92.64964790497807,-88.02765025417341,122.27720294953575
standard,25,180,512,5.39970327935762,9.531378071127227,29.488760307467935,-39.69675805991619,-29.817901883005735,-11.66064210058514,25.817610466974685,62.72722627610717,91.0165019002751,-88.8410119489938,163.75642060921928
standard,25,240,512,4.084389360923909,8.407742262341658,29.61651347262506,-39.73527295967241,-31.652533771071358,-12.232868490767295,25.641110458224112,59.31519779859823,95.48237255367935,-89.40711290058414,201.44553662458304
standard,25,360,512,1.3478662966209467,6.41169833101018,30.251414649719802,-42.43247150103721,-31.896811985118777,-14.01533090439856,24.72486432554435,54.78900609441031,88.81722052730352,-90.17858227373205,268.5847458316053
standard,25,480,512,-0.3992738701280167,4.826287962718918,31.40955900909762,-46.88793806026252,-35.11686637319753,-15.27689188016679,21.874689062793134,51.46321614172642,90.00140251914604,-90.70274993286415,328.0502995900391
standard,25,720,512,-1.8617337816005552,2.554096241792988,34.60689332109145,-52.61104991210485,-36.76169293195627,-18.44995621839233,18.704157857542228,49.23184464026033,96.64022561041742,-91.4047693293282,432.22525978403917
standard,25,1440,512,-6.320533065535561,-0.8493560897756085,45.4375373175538,-61.3600644450057,-44.67338325283439,-24.09364672419012,14.989693211763807,55.00220238560938,137.8597967771275,-92.50047563685867,682.1108697561282
standard,25,2880,512,-11.183101668061665,-2.9701572796891282,63.915751310191006,-68.99939031648269,-54.57881122002803,-31.044720483010167,11.875942426143697,60.19379789877267,184.79077904107115,-93.46664099419377,1059.8034890101635
standard,25,10080,512,-20.33207125367929,-2.0407799192792453,123.36294577265467,-79.27606438649563,-70.97618167302959,-45.99921749333465,12.419614627397134,94.50316365061424,327.7450625962731,-94.9168511235361,2288.0648841213247
standard,50,5,512,3.8407410237707333,11.721084143824012,46.50292035347627,-64.62322537898595,-48.26265840937369,-18.994929647569773,34.277203128296854,94.81942814460191,153.03287124079728,-88.83061639000849,318.88859937604406
standard,50,10,512,5.494608682180983,9.87596317070659,36.37144322854979,-55.0878197317572,-41.46464562260868,-13.910369418270683,29.54032193738918,67.68453309092844,119.65905490789109,-89.134779849949,223.40903565400313
standard,50,15,512,5.472081180303951,9.555203723410091,32.41028630679411,-51.13173751340784,-35.891648683900705,-11.072522969260659,26.537808281958387,65.38767133049241,94.66909954722003,-89.40681746366982,182.84931153063164
standard,50,20,512,4.799221578451542,9.677930293650492,30.67673525950286,-47.49572775518239,-33.001764874227845,-8.923871488510944,25.819334106724106,62.35958692705213,102.1004329706354,-89.64787304880211,159.55498440867132
standard,50,25,512,5.204256282348987,9.935612853897876,29.93021412996367,-46.57889335777818,-31.50329228566633,-8.577571563422662,24.248152299011878,64.08440017532963,108.20652663691061,-89.86218746078741,148.08962908877797
standard,50,30,512,5.501233470216613,10.218693025904127,29.656449591825083,-44.434214351290514,-28.5038050185854,-8.827582879791322,24.152543502470678,65.55681159611666,106.40981545454504,-90.05400572023862,139.2479096831248
standard,50,60,512,6.10897034210842,11.311144512548697,30.25022137302903,-38.480698666684454,-27.02082309521308,-8.780619383418319,27.310631873287406,70.2587605800343,98.57931045687104,-90.89408665105967,123.24956931085497
standard,50,120,512,5.560585707107632,11.157394354389695,31.092639332600502,-40.593987269532334,-31.228704363298007,-10.463667082312224,29.091013327453467,69.12307610162664,97.53986598983718,-91.83220831364874,130.19282711211207
standard,50,180,512,5.101216278694341,10.110699886425856,31.165753809715895,-42.0227017120071,-30.10957249027153,-11.845998415593929,28.0190561205628,68.09796643913359,94.77871471358915,-92.38710096463117,160.3574265003325
standard,50,240,512,4.252239942557088,8.963352274947454,31.175551169775957,-42.00508407626599,-32.577501955232506,-13.01970157986208,26.18293708387667,63.81544416612219,97.20843119469438,-92.77330707656395,197.56084786223738
standard,50,360,512,2.3923078654838377,6.926037576139757,31.594275855066815,-43.88796288135467,-33.64030257373526,-14.395104525325607,26.950459893270097,59.07530735031448,93.02910926824237,-93.29961989451924,263.8348429598064
standard,50,480,512,0.0897764318807226,5.307495485595204,32.56206268960948,-47.50430146489421,-35.76493012302522,-15.628480704417786,24.204411309509837,55.97130191946006,92.36038258079546,-93.65721822228325,322.5340719916621
standard,50,720,512,-1.1219306076862936,2.9855144257011044,35.45403190009462,-51.54763676234993,-36.912720456015315,-18.573883996310464,19.9848733864046,52.536936749049595,102.05441083412488,-94.1361507887241,425.36654325145884
standard,50,1440,512,-6.264072360604658,-0.5059499633482627,45.760747575115396,-60.39122699014989,-44.425962696566614,-23.89482421322248,15.637807015699916,57.555042862431,143.50428492873647,-94.88366494086033,672.0319104168368
standard,50,2880,512,-11.293781642401065,-2.7139771006412623,63.784306935964786,-68.225831953011,-53.67821020725116,-31.329185054857277,13.504276968643971,64.26503732796847,198.45873124423912,-95.54280350102754,1044.8572548388543
standard,50,10080,512,-21.394589638879133,-1.9405855183505505,122.36629009604741,-79.68642936194908,-69.73430762694393,-46.310434316592804,12.96516050241073,93.02972224632488,345.5993221202276,-96.53216770182144,2257.2902077967856
standard,75,5,512,3.7395315921219083,12.01424679061627,47.04611070846374,-64.58670082807915,-48.683458310576704,-19.762076181457264,35.04243237788074,97.36051123080115,155.7082429461776,-91.06937794652451,317.96128324801106
standard,75,10,512,5.921953295860534,10.205805038814614,37.18739812935001,-55.082524729515754,-42.24205383436386,-14.108673390402597,30.99413370462771,70.99323938822667,121.73697711972125,-91.31257569118573,222.693087750049
standard,75,15,512,5.403627349040475,9.908504990124298,33.408224268563025,-52.27845259147296,-36.36256280404523,-11.125028975204554,28.134397576558552,67.56896749967432,103.62971814505894,-91.53008680883566,182.22315286034058
standard,75,20,512,5.0278726132712155,10.047700918699864,31.79456330828545,-47.8989717427811,-34.20615990259176,-9.338815212703622,27.284360075961636,66.31092639925501,110.49287921921575,-91.72282585334034,164.32925123173555
standard,75,25,512,5.6285249600655085,10.317427969592114,31.125614741117637,-46.92978544425312,-32.48347185290941,-9.067689291711275,25.651315783454216,66.85624756388546,108.371396496391,-91.89418365435105,153.57341327094215
standard,75,30,512,6.147904950706296,10.609509568827693,30.90161356774181,-45.01519942743458,-30.390264047372618,-9.60444181657267,25.503669438416807,66.99452029696072,106.70514735260238,-92.04755437183469,144.53625610677423
standard,75,60,512,6.166175974216678,11.72449183422932,31.568014649643008,-39.11399473377525,-28.472269535494743,-10.028547875438356,28.903034526236194,70.6297440722083,100.49474216716085,-92.71925171427205,135.38416158954593
standard,75,120,512,5.777175322014353,11.567458006844877,32.34866940926498,-40.9769969840451,-31.468436487590605,-11.348353263477993,30.607644048164108,72.4432342918573,99.13093116122049,-93.4693387648472,142.70481587476567
standard,75,180,512,4.82056976676939,10.506402278079863,32.346122886534296,-43.37825756557801,-30.028895259313877,-13.127328957748157,28.722669820171834,70.23448855008147,95.82420995918366,-93.91301020807191,158.38948432642542
standard,75,240,512,4.569898018683546,9.344296399207074,32.28506413187922,-42.910222605892606,-32.43286149066605,-13.845878352994811,27.0694425858501,66.17816322309308,94.8166465747362,-94.2218061936739,195.31169926032143
standard,75,360,512,2.8495948901600334,7.281421878290871,32.57399182939476,-44.8260104076715,-34.22629274581416,-15.418930035413972,26.561317520458225,62.08638397733864,92.80982715666288,-94.64262626962271,261.08475458544405
standard,75,480,512,0.3779269426866824,5.642440143032019,33.42590419515691,-47.626784774110284,-36.24354815274187,-16.45555617846351,25.569328984777584,57.805669212479295,90.14473975160662,-94.92854853925972,319.340298603431
standard,75,720,512,-1.3562833292849605,3.2898609903102094,36.12747381033185,-51.58002218453544,-37.867117523453594,-18.438366304560383,21.049937916572148,53.046729831094275,106.45137231164497,-95.31148513534532,421.3954985567802
standard,75,1440,512,-5.516805581616385,-0.25531427996844247,46.09621236916593,-59.80307853367082,-45.18158469550434,-24.62190302566802,15.695633625299477,56.77608862944754,147.95974412484804,-95.90916953812483,666.1964165861684
standard,75,2880,512,-11.603104795864917,-2.515984396269474,63.82466510467354,-67.72622061937969,-52.94819271008058,-31.381800093219205,14.087363266212698,66.77468366504884,205.41470901894928,-96.43619211763938,1036.2037168730453
standard,75,10080,512,-21.08012507921505,-1.8348287700702404,121.87531850782074,-79.89479191504881,-69.51232033762493,-46.105162948128175,12.825456939848912,91.12020932369133,348.7295856198136,-97.227250788292,2239.4723530176157
standard,100,5,512,3.6381834773152155,12.24814008913664,47.51021210889248,-64.56059691962989,-48.82602722990121,-19.986890730858,35.18647577822587,97.1157049814151,156.67680978999485,-92.38000889314497,317.3045872201118
standard,100,10,512,5.7778841021760075,10.465782062550812,37.856300850761556,-55.07795636490263,-42.60285128914628,-14.1024631096857,32.07484056396112,73.8042925622139,121.42061442264544,-92.58751567603527,222.1860760304246
standard,100,15,512,4.984952258391498,10.185260855796042,34.210385755399855,-52.78311869740603,-37.15914320481035,-11.5468070955519,28.242231639614484,70.8318436288553,110.95825796699307,-92.77310552321613,181.77972704342204
standard,100,20,512,5.267515489675409,10.336269270148918,32.68263063815714,-48.181215585167735,-34.65694126760746,-9.798903882891244,27.86928800206624,68.00480682422486,110.68281411548098,-92.93755877140816,168.46156105576407
standard,100,25,512,5.869446004379332,10.614646339907686,32.068320645010736,-47.17662070808535,-32.619002023299785,-9.708669423218367,26.548363730867298,67.80449041528541,108.59148166855982,-93.08376862240996,157.53757501955363
standard,100,30,512,6.434760458459241,10.913194738086956,31.87886272303389,-45.42336498841732,-31.281159895201174,-10.27794004356944,26.952702258817784,68.01524782726337,112.21317007650103,-93.21463111958869,148.35913824612285
standard,100,60,512,6.191264338817732,12.04429946411491,32.59303226947731,-40.903909444702535,-29.58175333524543,-10.540005338290758,30.1996670495273,71.22927348015693,109.10192838321103,-93.78775220177342,144.3917235654168
standard,100,120,512,5.327012761189547,11.88459127663121,33.32689032125551,-41.33590748665722,-32.10825224722066,-11.975220665112886,32.38688080449006,73.92653554268196,104.5266576893886,-94.42775875680678,151.99252094409172
standard,100,180,512,5.014623530959299,10.812895681452323,33.269564678631006,-43.98698435853282,-30.657771633462094,-13.806181825882108,30.00907872850486,71.22263389294511,97.69548703669126,-94.80631832762886,158.36535796740986
standard,100,240,512,4.618145739795839,9.639911855129315,33.15773548881763,-43.719293388519795,-32.51723980416409,-14.376462330562909,28.790993137838807,66.81994407468926,93.4475781405377,-95.069796353015,193.7262205701967
standard,100,360,512,2.2197901204247934,7.55825130974299,33.35384417896493,-45.72366581006618,-34.53744532265241,-15.915910651526834,26.6261965510747,63.867195904340875,91.5024056451773,-95.42885815376248,259.1461514581108
standard,100,480,512,0.85886796261777,5.904280640990645,34.122371470218894,-47.66111264697809,-36.62554077116173,-17.13270440212404,26.738257900408307,59.49911371076321,89.86358937604533,-95.67281934021062,317.0889312887883
standard,100,720,512,-1.5717806650047301,3.5293137891517583,36.68506258982769,-52.15349487379588,-39.09544021919002,-18.92922174384652,21.828392791857652,55.13047896586766,109.15003971801545,-95.99955732544714,418.5962140917241
standard,100,1440,512,-5.277104785012915,-0.0549970973395324,46.40175947000626,-59.389769604362606,-45.159910136571604,-24.871231031812464,15.81664689233977,56.93479750128235,152.42388043890745,-96.50952738202493,662.082837293543
standard,100,2880,512,-11.586014799347677,-2.3537685448592787,63.90816460567858,-67.36647517230952,-53.3543627102149,-31.317881615224003,14.492689859577698,67.39937656775166,210.46977570455766,-96.95920572973307,1030.1036308105733
standard,100,10080,512,-20.451737554692585,-1.738531736073483,121.57019481121274,-80.01903690203986,-69.45040916807002,-46.54323776655185,13.85035515989466,90.78314879991612,346.35077502231843,-97.63417103442063,2226.9121206558902
standard,500,5,512,4.689075105199205,13.961665113596123,51.35130674185868,-64.41167435075562,-51.40203784743105,-19.80580000903062,41.52827133881587,106.94892113654068,181.7764280608915,-96.86425416485723,313.64968723637236
standard,500,10,512,6.181422701182115,12.32686450248767,42.960511419819746,-56.84988070868539,-45.27618572494086,-16.205146735924163,35.297016913935835,89.14437377380524,140.4851236768432,-96.9496464600827,224.96164844170718
standard,500,15,512,5.523977844102777,12.142763009849055,40.08229558814582,-54.67315874496656,-41.14866865090871,-14.057686235599261,32.16008650500993,85.56183911720305,134.5485572094769,-97.0260195925682,207.2064474218304
standard,500,20,512,5.196351833882028,12.362163084501521,39.02539108002218,-52.15677416952973,-38.055735330562776,-12.476217608469504,32.27848838839045,79.64820658236329,140.2785123973736,-97.0936946831113,196.6427468784109
standard,500,25,512,6.079400734591844,12.690793545116778,38.70026500403027,-49.79946072754934,-35.93240019277959,-13.636442129304253,33.396578960990155,81.18329783514282,140.72328962417777,-97.1538623296225,196.83833109044778
standard,500,30,512,6.434105930081309,13.026944950339365,38.68860639449474,-48.376644472617166,-34.48338364296912,-14.398881155115681,33.07255867196255,80.06969121469355,133.96512183692815,-97.20771429936238,197.25006549585098
standard,500,60,512,5.614290450941249,14.250813784333655,39.62058357502954,-47.07880072072556,-34.899920203260024,-14.704807144300215,35.81531192541972,87.75443210969969,133.3584118174728,-97.44356261221364,201.52870747371196
standard,500,120,512,5.693886723977373,14.070754616456101,40.060127793940666,-47.439727297174024,-35.64580164502856,-15.141444327108905,37.285707958357605,85.21349185323179,132.38244333172509,-97.70693534602226,210.90651526493184
standard,500,180,512,6.117663772959859,12.932308004349018,39.68456321274078,-47.760568075990086,-37.79145357645923,-16.34007236239417,34.95849013716439,83.50454048251962,129.2024434217828,-97.86271854588595,218.76927461924925
standard,500,240,512,5.646989244102649,11.691917164514106,39.28530230965695,-48.438138074177026,-36.67872135329504,-18.05803426814203,33.05434603073583,82.23335844177306,124.76494540920832,-97.9711438851246,225.3108216503891
standard,500,360,512,4.442875348932727,9.494656963618217,38.962879769757144,-48.90040034142913,-38.48943589842549,-17.343279956640558,29.373522300842204,77.98829610564131,116.49116012141504,-98.11890344684376,248.49105301417327
standard,500,480,512,2.2517547373967592,7.748969676764522,39.26297595536099,-51.27191312140091,-40.0887506304204,-18.97025162352749,28.057551065541247,73.46334763573093,114.88379224756947,-98.21929730080156,304.7147944514148
standard,500,720,512,-0.2930200257903334,5.2377916910117746,41.02390788254874,-55.63387137823141,-43.24283805585139,-21.360110700613216,24.93164908029145,69.82478742059746,122.80271393545934,-98.35375510554448,403.2105732004975
standard,500,1440,512,-5.15697609120166,1.4178761159487543,49.19684753544511,-59.74473177543314,-48.58253628715959,-26.821856690128797,19.62316935012588,70.42472957179362,178.97527608059738,-98.56361578104091,639.4734688767273
standard,500,2880,512,-11.92525504074553,-1.106332427062986,65.28533197631678,-69.10615397672343,-54.99241298671082,-33.72991289870628,15.105789867561919,74.8362747114055,241.15992092315236,-98.74866547285893,996.5758722942963
standard,500,10080,512,-18.876675153409334,-0.8681646972566348,120.58901739095195,-80.69766098744209,-69.07133012976267,-46.1779187728971,15.101455541291433,98.46699106905034,356.34362735029293,-99.02642428036408,2157.8776130736155
