station_id,reference_key,source_sheet,source_row,station_code,station_name,latitude,longitude,return_period_yr,duration_min,existing_value,gridf_value,bias_pct,K,a,b,c,K_r,a_r,b_r,c_r,abs_bias_pct
standard_row260,standard,Standard,260,1753000,Alto Araguaia,-17.3,-53.2194,2,10080,0.17871399973013555,0.7992592789137237,347.2281299286197,7339.183,0.121,37.977,1.161,1042.923828125,0.16360996663570404,2.9438507556915283,0.7904951572418213,347.2281299286197
standard_row256,standard,Standard,256,1652001,Ponte Branca,-16.7664,-52.8372,5,10080,0.21287370794649024,0.9469501595469557,344.8412951894412,10828.492,0.086,47.69,1.19,1037.47802734375,0.17465385794639587,4.947380065917969,0.7897071242332458,344.8412951894412
standard_row154,standard,Standard,154,1943002,Conceição do Mato Dentro (ANEEL),-19.0167,-43.4442,2,10080,0.142915033805872,0.6317020719530202,342.0123307748644,9459.772,0.23,34.548,1.221,2301.668701171875,0.15907706320285797,23.045703887939453,0.9013510942459106,342.0123307748644
disaggregation_row62,disaggregation,Disaggregation,62,,,-17.8308,-54.31309999,10,5,184.88451341767814,816.8818599355714,341.833577531791,5690.78,0.163,32.38,1.05,2044.4697265625,0.25006216764450073,0.3006170094013214,0.8952919244766235,341.833577531791
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,5,480,2.5841685751795205,11.399747462018277,341.13791845899004,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,341.13791845899004
standard_row258,standard,Standard,258,1654000,Rondonópolis,-16.4711,-54.6561,25,2880,0.6948979927931448,3.0638317178590024,340.9038088517022,14615.726,0.207,39.234,1.331,1560.6866455078125,0.1706957370042801,17.966697692871094,0.8508358597755432,340.9038088517022
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,10,480,3.0266045452359607,13.179441272413914,335.4530324471715,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,335.4530324471715
standard_row257,standard,Standard,257,1653004,Alto Garças,-16.9442,-53.5336,500,10080,0.35902498796708976,1.562250888171116,335.1370908796801,6037.949,0.182,17.764,1.178,1041.01025390625,0.16140301525592804,2.1971800327301025,0.8141079545021057,335.1370908796801
standard_row258,standard,Standard,258,1654000,Rondonópolis,-16.4711,-54.6561,50,2880,0.802110619742848,3.44865257518544,329.9472529476119,14615.726,0.207,39.234,1.331,1560.6866455078125,0.1706957370042801,17.966697692871094,0.8508358597755432,329.9472529476119
standard_row252,standard,Standard,252,1454000,Paranatinga,-14.4178,-54.04939999,25,10080,0.2926544570860723,1.2551944759972946,328.899832415035,9895.483,0.124,46.84,1.174,1595.35986328125,0.1899460256099701,10.231026649475098,0.8415994048118591,328.899832415035
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,25,480,3.729803927424704,15.965436885462491,328.0502995900391,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,328.0502995900391
standard_row399,standard,Standard,399,2951003,Bento Gonçalves,-29.15,-51.5167,2,5,129.12423639728186,550.4871981705754,326.3236813860945,704.7,0.1696,7.1,0.7278,2487.527099609375,0.1641341596841812,1.342369556427002,0.8780661225318909,326.3236813860945
standard_row399,standard,Standard,399,2951003,Bento Gonçalves,-29.15,-51.5167,5,5,150.83370248414292,639.8273090170168,324.1938628300141,704.7,0.1696,7.1,0.7278,2487.527099609375,0.1641341596841812,1.342369556427002,0.8780661225318909,324.1938628300141
standard_row258,standard,Standard,258,1654000,Rondonópolis,-16.4711,-54.6561,75,2880,0.8723387345984649,3.695791582955372,323.6647343943215,14615.726,0.207,39.234,1.331,1560.6866455078125,0.1706957370042801,17.966697692871094,0.8508358597755432,323.6647343943215
standard_row399,standard,Standard,399,2951003,Bento Gonçalves,-29.15,-51.5167,10,5,169.6496933528612,716.9222811982638,322.5897890113532,704.7,0.1696,7.1,0.7278,2487.527099609375,0.1641341596841812,1.342369556427002,0.8780661225318909,322.5897890113532
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,50,480,4.368384333749716,18.45791220563851,322.5340719916621,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,322.5340719916621
standard_row399,standard,Standard,399,2951003,Bento Gonçalves,-29.15,-51.5167,25,5,198.1726443282201,833.2736083197526,320.47862415342115,704.7,0.1696,7.1,0.7278,2487.527099609375,0.1641341596841812,1.342369556427002,0.8780661225318909,320.47862415342115
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,75,480,4.791479650133707,20.092605072393315,319.340298603431,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,319.340298603431
standard_row258,standard,Standard,258,1654000,Rondonópolis,-16.4711,-54.6561,100,2880,0.9258645916045632,3.88180738354785,319.26296984967433,14615.726,0.207,39.234,1.331,1560.6866455078125,0.1706957370042801,17.966697692871094,0.8508358597755432,319.26296984967433
standard_row399,standard,Standard,399,2951003,Bento Gonçalves,-29.15,-51.5167,50,5,222.8940070256686,933.6775841229645,318.88859937604406,704.7,0.1696,7.1,0.7278,2487.527099609375,0.1641341596841812,1.342369556427002,0.8780661225318909,318.88859937604406
